iso3,iso2,m49,source,group_type,group_code,group_name
MTQ,MQ,474,un_sdg,region,1,World (total) by continental regions
MUS,MU,480,oecd_dac,oda_eligibility,ODA,ODA-eligible recipient
MUS,MU,480,oecd_dac,oda_recipient_group,10019,UMICs
MUS,MU,480,oecd_dac,reporting_year,2024,OECD DAC reporting year 2024 flows
MUS,MU,480,oecd_dac,wb_income_hint,WB-UM,World Bank upper middle income (WB-UM)
MUS,MU,480,un_m49,global,1,World
MUS,MU,480,un_m49,intermediate_region,14,Eastern Africa
MUS,MU,480,un_m49,region,2,Africa
MUS,MU,480,un_m49,special_group,SIDS,Small Island Developing States (SIDS)
MUS,MU,480,un_m49,sub_region,202,Sub-Saharan Africa
MUS,MU,480,un_sdg,region,2,Africa
MUS,MU,480,un_sdg,region,515,Developing regions
MUS,MU,480,un_sdg,region,14,Eastern Africa
MUS,MU,480,un_sdg,region,931,SIDS Africa
MUS,MU,480,un_sdg,region,722,Small Island Developing States (SIDS)
MUS,MU,480,un_sdg,region,202,Sub-Saharan Africa
MUS,MU,480,un_sdg,region,738,Sub-Saharan Africa (inc. Sudan)
MUS,MU,480,un_sdg,region,1,World (total) by MDG regions
MUS,MU,480,un_sdg,region,1,World (total) by SDG regions
MUS,MU,480,un_sdg,region,1,World (total) by continental regions
MUS,MU,480,world_bank,income_level,UMC,Upper middle income
MUS,MU,480,world_bank,lending_type,IBD,International Bank for Reconstruction and Development (IBRD)
MUS,MU,480,world_bank,region,SSF,Sub-Saharan Africa
MWI,MW,454,oecd_dac,oda_eligibility,ODA,ODA-eligible recipient
MWI,MW,454,oecd_dac,oda_recipient_group,10016,LDCs
MWI,MW,454,oecd_dac,reporting_year,2024,OECD DAC reporting year 2024 flows
MWI,MW,454,oecd_dac,wb_income_hint,WB-L,World Bank low income (WB-L)
MWI,MW,454,un_m49,global,1,World
MWI,MW,454,un_m49,intermediate_region,14,Eastern Africa
MWI,MW,454,un_m49,region,2,Africa
MWI,MW,454,un_m49,special_group,LLDC,Landlocked Developing Countries (LLDC)
MWI,MW,454,un_m49,special_group,LDC,Least Developed Countries (LDC)
MWI,MW,454,un_m49,sub_region,202,Sub-Saharan Africa
MWI,MW,454,un_sdg,region,2,Africa
MWI,MW,454,un_sdg,region,515,Developing regions
MWI,MW,454,un_sdg,region,14,Eastern Africa
MWI,MW,454,un_sdg,region,927,LDC Africa
MWI,MW,454,un_sdg,region,923,LLDC Africa
MWI,MW,454,un_sdg,region,432,Land Locked Developing Countries (LLDC)
MWI,MW,454,un_sdg,region,199,Least Developed Countries (LDC)
MWI,MW,454,un_sdg,region,202,Sub-Saharan Africa
MWI,MW,454,un_sdg,region,738,Sub-Saharan Africa (inc. Sudan)
MWI,MW,454,un_sdg,region,1,World (total) by MDG regions
MWI,MW,454,un_sdg,region,1,World (total) by SDG regions
MWI,MW,454,un_sdg,region,1,World (total) by continental regions
MWI,MW,454,world_bank,income_level,LIC,Low income
MWI,MW,454,world_bank,lending_type,IDX,International Development Association (IDA)
MWI,MW,454,world_bank,region,SSF,Sub-Saharan Africa
MYS,MY,458,oecd_dac,oda_eligibility,ODA,ODA-eligible recipient
MYS,MY,458,oecd_dac,oda_recipient_group,10019,UMICs
MYS,MY,458,oecd_dac,reporting_year,2024,OECD DAC reporting year 2024 flows
MYS,MY,458,oecd_dac,wb_income_hint,WB-UM,World Bank upper middle income (WB-UM)
MYS,MY,458,un_m49,global,1,World
MYS,MY,458,un_m49,region,142,Asia
MYS,MY,458,un_m49,sub_region,35,South-eastern Asia
MYS,MY,458,un_sdg,region,142,Asia
MYS,MY,458,un_sdg,region,515,Developing regions
MYS,MY,458,un_sdg,region,753,Eastern and South-Eastern Asia
MYS,MY,458,un_sdg,region,35,South-Eastern Asia
MYS,MY,458,un_sdg,region,1,World (total) by MDG regions
MYS,MY,458,un_sdg,region,1,World (total) by SDG regions
MYS,MY,458,un_sdg,region,1,World (total) by continental regions
MYS,MY,458,world_bank,income_level,UMC,Upper middle income
MYS,MY,458,world_bank,lending_type,IBD,International Bank for Reconstruction and Development (IBRD)
MYS,MY,458,world_bank,region,EAS,East Asia & Pacific
MYT,YT,175,un_m49,global,1,World
MYT,YT,175,un_m49,intermediate_region,14,Eastern Africa
MYT,YT,175,un_m49,region,2,Africa
MYT,YT,175,un_m49,sub_region,202,Sub-Saharan Africa
MYT,YT,175,un_sdg,region,2,Africa
MYT,YT,175,un_sdg,region,515,Developing regions
MYT,YT,175,un_sdg,region,14,Eastern Africa
MYT,YT,175,un_sdg,region,202,Sub-Saharan Africa
MYT,YT,175,un_sdg,region,738,Sub-Saharan Africa (inc. Sudan)
MYT,YT,175,un_sdg,region,1,World (total) by MDG regions
MYT,YT,175,un_sdg,region,1,World (total) by SDG regions
MYT,YT,175,un_sdg,region,1,World (total) by continental regions
NAM,NA,516,oecd_dac,oda_eligibility,ODA,ODA-eligible recipient
NAM,NA,516,oecd_dac,oda_recipient_group,10019,UMICs
NAM,NA,516,oecd_dac,reporting_year,2024,OECD DAC reporting year 2024 flows
NAM,NA,516,oecd_dac,wb_income_hint,WB-UM,World Bank upper middle income (WB-UM)
NAM,NA,516,un_m49,global,1,World
NAM,NA,516,un_m49,intermediate_region,18,Southern Africa
NAM,NA,516,un_m49,region,2,Africa
NAM,NA,516,un_m49,sub_region,202,Sub-Saharan Africa
NAM,NA,516,un_sdg,region,2,Africa
NAM,NA,516,un_sdg,region,515,Developing regions
NAM,NA,516,un_sdg,region,18,Southern Africa
NAM,NA,516,un_sdg,region,202,Sub-Saharan Africa
NAM,NA,516,un_sdg,region,738,Sub-Saharan Africa (inc. Sudan)
NAM,NA,516,un_sdg,region,1,World (total) by MDG regions
NAM,NA,516,un_sdg,region,1,World (total) by SDG regions
NAM,NA,516,un_sdg,region,1,World (total) by continental regions
NAM,NA,516,world_bank,income_level,LMC,Lower middle income
NAM,NA,516,world_bank,lending_type,IBD,International Bank for Reconstruction and Development (IBRD)
NAM,NA,516,world_bank,region,SSF,Sub-Saharan Africa
NCL,NC,540,un_m49,global,1,World
NCL,NC,540,un_m49,region,9,Oceania
NCL,NC,540,un_m49,special_group,SIDS,Small Island Developing States (SIDS)
NCL,NC,540,un_m49,sub_region,54,Melanesia
NCL,NC,540,un_sdg,region,515,Developing regions
NCL,NC,540,un_sdg,region,54,Melanesia
NCL,NC,540,un_sdg,region,9,Oceania
NCL,NC,540,un_sdg,region,543,Oceania (exc. Australia and New Zealand)
NCL,NC,540,un_sdg,region,934,SIDS Oceania
NCL,NC,540,un_sdg,region,722,Small Island Developing States (SIDS)
NCL,NC,540,un_sdg,region,1,World (total) by MDG regions
NCL,NC,540,un_sdg,region,1,World (total) by SDG regions
NCL,NC,540,un_sdg,region,1,World (total) by continental regions
NCL,NC,540,world_bank,income_level,HIC,High income
NCL,NC,540,world_bank,lending_type,LNX,World Bank lending type: Not classified
NCL,NC,540,world_bank,region,EAS,East Asia & Pacific
NER,NE,562,oecd_dac,oda_eligibility,ODA,ODA-eligible recipient
NER,NE,562,oecd_dac,oda_recipient_group,10016,LDCs
NER,NE,562,oecd_dac,reporting_year,2024,OECD DAC reporting year 2024 flows
NER,NE,562,oecd_dac,wb_income_hint,WB-L,World Bank low income (WB-L)
NER,NE,562,un_m49,global,1,World
NER,NE,562,un_m49,intermediate_region,11,Western Africa
NER,NE,562,un_m49,region,2,Africa
NER,NE,562,un_m49,special_group,LLDC,Landlocked Developing Countries (LLDC)
NER,NE,562,un_m49,special_group,LDC,Least Developed Countries (LDC)
NER,NE,562,un_m49,sub_region,202,Sub-Saharan Africa
NER,NE,562,un_sdg,region,2,Africa
NER,NE,562,un_sdg,region,515,Developing regions
NER,NE,562,un_sdg,region,927,LDC Africa
NER,NE,562,un_sdg,region,923,LLDC Africa
NER,NE,562,un_sdg,region,432,Land Locked Developing Countries (LLDC)
NER,NE,562,un_sdg,region,199,Least Developed Countries (LDC)
NER,NE,562,un_sdg,region,202,Sub-Saharan Africa
NER,NE,562,un_sdg,region,738,Sub-Saharan Africa (inc. Sudan)
NER,NE,562,un_sdg,region,11,Western Africa
NER,NE,562,un_sdg,region,1,World (total) by MDG regions
NER,NE,562,un_sdg,region,1,World (total) by SDG regions
NER,NE,562,un_sdg,region,1,World (total) by continental regions
NER,NE,562,world_bank,income_level,LIC,Low income
NER,NE,562,world_bank,lending_type,IDX,International Development Association (IDA)
NER,NE,562,world_bank,region,SSF,Sub-Saharan Africa
NFK,NF,574,un_m49,global,1,World
NFK,NF,574,un_m49,region,9,Oceania
NFK,NF,574,un_m49,sub_region,53,Australia and New Zealand
NFK,NF,574,un_sdg,region,53,Australia and New Zealand
NFK,NF,574,un_sdg,region,514,"Developed regions (Europe, Cyprus, Israel, Northern America, Japan, Australia & New Zealand)"
NFK,NF,574,un_sdg,region,9,Oceania
NFK,NF,574,un_sdg,region,1,World (total) by MDG regions
NFK,NF,574,un_sdg,region,1,World (total) by SDG regions
NFK,NF,574,un_sdg,region,1,World (total) by continental regions
NGA,NG,566,oecd_dac,oda_eligibility,ODA,ODA-eligible recipient
NGA,NG,566,oecd_dac,oda_recipient_group,10018,LMICs
NGA,NG,566,oecd_dac,reporting_year,2024,OECD DAC reporting year 2024 flows
NGA,NG,566,oecd_dac,wb_income_hint,WB-LM,World Bank lower middle income (WB-LM)
NGA,NG,566,un_m49,global,1,World
NGA,NG,566,un_m49,intermediate_region,11,Western Africa
NGA,NG,566,un_m49,region,2,Africa
NGA,NG,566,un_m49,sub_region,202,Sub-Saharan Africa
NGA,NG,566,un_sdg,region,2,Africa
NGA,NG,566,un_sdg,region,515,Developing regions
NGA,NG,566,un_sdg,region,202,Sub-Saharan Africa
NGA,NG,566,un_sdg,region,738,Sub-Saharan Africa (inc. Sudan)
NGA,NG,566,un_sdg,region,11,Western Africa
NGA,NG,566,un_sdg,region,1,World (total) by MDG regions
NGA,NG,566,un_sdg,region,1,World (total) by SDG regions
NGA,NG,566,un_sdg,region,1,World (total) by continental regions
NGA,NG,566,world_bank,income_level,LMC,Lower middle income
NGA,NG,566,world_bank,lending_type,IDB,Blend financing (IBRD and IDA eligible)
NGA,NG,566,world_bank,region,SSF,Sub-Saharan Africa
NIC,NI,558,oecd_dac,oda_eligibility,ODA,ODA-eligible recipient
NIC,NI,558,oecd_dac,oda_recipient_group,10018,LMICs
NIC,NI,558,oecd_dac,reporting_year,2024,OECD DAC reporting year 2024 flows
NIC,NI,558,oecd_dac,wb_income_hint,WB-LM,World Bank lower middle income (WB-LM)
NIC,NI,558,un_m49,global,1,World
NIC,NI,558,un_m49,intermediate_region,13,Central America
NIC,NI,558,un_m49,region,19,Americas
NIC,NI,558,un_m49,sub_region,419,Latin America and the Caribbean
NIC,NI,558,un_sdg,region,19,Americas
NIC,NI,558,un_sdg,region,13,Central America
NIC,NI,558,un_sdg,region,515,Developing regions
NIC,NI,558,un_sdg,region,419,Latin America and the Caribbean
NIC,NI,558,un_sdg,region,1,World (total) by MDG regions
NIC,NI,558,un_sdg,region,1,World (total) by SDG regions
NIC,NI,558,un_sdg,region,1,World (total) by continental regions
NIC,NI,558,world_bank,income_level,LMC,Lower middle income
NIC,NI,558,world_bank,lending_type,IDX,International Development Association (IDA)
NIC,NI,558,world_bank,region,LCN,Latin America & Caribbean
NIU,NU,570,oecd_dac,oda_eligibility,ODA,ODA-eligible recipient
NIU,NU,570,oecd_dac,oda_recipient_group,10019,UMICs
NIU,NU,570,oecd_dac,reporting_year,2024,OECD DAC reporting year 2024 flows
NIU,NU,570,oecd_dac,wb_income_hint,WB-NC,World Bank not classified (WB-NC)
NIU,NU,570,un_m49,global,1,World
NIU,NU,570,un_m49,region,9,Oceania
NIU,NU,570,un_m49,special_group,SIDS,Small Island Developing States (SIDS)
NIU,NU,570,un_m49,sub_region,61,Polynesia
NIU,NU,570,un_sdg,region,515,Developing regions
NIU,NU,570,un_sdg,region,9,Oceania
NIU,NU,570,un_sdg,region,543,Oceania (exc. Australia and New Zealand)
NIU,NU,570,un_sdg,region,61,Polynesia
NIU,NU,570,un_sdg,region,934,SIDS Oceania
NIU,NU,570,un_sdg,region,722,Small Island Developing States (SIDS)
NIU,NU,570,un_sdg,region,1,World (total) by MDG regions
NIU,NU,570,un_sdg,region,1,World (total) by SDG regions
NIU,NU,570,un_sdg,region,1,World (total) by continental regions
NLD,NL,528,un_m49,global,1,World
NLD,NL,528,un_m49,region,150,Europe
NLD,NL,528,un_m49,sub_region,155,Western Europe
NLD,NL,528,un_sdg,region,514,"Developed regions (Europe, Cyprus, Israel, Northern America, Japan, Australia & New Zealand)"
NLD,NL,528,un_sdg,region,150,Europe
NLD,NL,528,un_sdg,region,513,Europe and Northern America
NLD,NL,528,un_sdg,region,155,Western Europe
NLD,NL,528,un_sdg,region,1,World (total) by MDG regions
NLD,NL,528,un_sdg,region,1,World (total) by SDG regions
NLD,NL,528,un_sdg,region,1,World (total) by continental regions
NLD,NL,528,world_bank,income_level,HIC,High income
NLD,NL,528,world_bank,lending_type,LNX,World Bank lending type: Not classified
NLD,NL,528,world_bank,region,ECS,Europe & Central Asia
NOR,NO,578,un_m49,global,1,World
NOR,NO,578,un_m49,region,150,Europe
NOR,NO,578,un_m49,sub_region,154,Northern Europe
NOR,NO,578,un_sdg,region,514,"Developed regions (Europe, Cyprus, Israel, Northern America, Japan, Australia & New Zealand)"
NOR,NO,578,un_sdg,region,150,Europe
NOR,NO,578,un_sdg,region,513,Europe and Northern America
NOR,NO,578,un_sdg,region,154,Northern Europe
NOR,NO,578,un_sdg,region,1,World (total) by MDG regions
NOR,NO,578,un_sdg,region,1,World (total) by SDG regions
NOR,NO,578,un_sdg,region,1,World (total) by continental regions
NOR,NO,578,world_bank,income_level,HIC,High income
NOR,NO,578,world_bank,lending_type,LNX,World Bank lending type: Not classified
NOR,NO,578,world_bank,region,ECS,Europe & Central Asia
NPL,NP,524,oecd_dac,oda_eligibility,ODA,ODA-eligible recipient
NPL,NP,524,oecd_dac,oda_recipient_group,10016,LDCs
NPL,NP,524,oecd_dac,reporting_year,2024,OECD DAC reporting year 2024 flows
NPL,NP,524,oecd_dac,wb_income_hint,WB-LM,World Bank lower middle income (WB-LM)
NPL,NP,524,un_m49,global,1,World
NPL,NP,524,un_m49,region,142,Asia
NPL,NP,524,un_m49,special_group,LLDC,Landlocked Developing Countries (LLDC)
NPL,NP,524,un_m49,special_group,LDC,Least Developed Countries (LDC)
NPL,NP,524,un_m49,sub_region,34,Southern Asia
NPL,NP,524,un_sdg,region,142,Asia
NPL,NP,524,un_sdg,region,62,Central and Southern Asia
NPL,NP,524,un_sdg,region,515,Developing regions
NPL,NP,524,un_sdg,region,929,LDC Asia
NPL,NP,524,un_sdg,region,925,LLDC Asia
NPL,NP,524,un_sdg,region,432,Land Locked Developing Countries (LLDC)
NPL,NP,524,un_sdg,region,199,Least Developed Countries (LDC)
NPL,NP,524,un_sdg,region,34,Southern Asia
NPL,NP,524,un_sdg,region,1,World (total) by MDG regions
NPL,NP,524,un_sdg,region,1,World (total) by SDG regions
NPL,NP,524,un_sdg,region,1,World (total) by continental regions
NPL,NP,524,world_bank,income_level,LMC,Lower middle income
NPL,NP,524,world_bank,lending_type,IDX,International Development Association (IDA)
NPL,NP,524,world_bank,region,SAS,South Asia
NRU,NR,520,oecd_dac,oda_eligibility,ODA,ODA-eligible recipient
NRU,NR,520,oecd_dac,oda_recipient_group,10019,UMICs
NRU,NR,520,oecd_dac,reporting_year,2024,OECD DAC reporting year 2024 flows
NRU,NR,520,oecd_dac,wb_income_hint,WB-H,World Bank high income (WB-H)
NRU,NR,520,un_m49,global,1,World
NRU,NR,520,un_m49,region,9,Oceania
NRU,NR,520,un_m49,special_group,SIDS,Small Island Developing States (SIDS)
NRU,NR,520,un_m49,sub_region,57,Micronesia
NRU,NR,520,un_sdg,region,515,Developing regions
NRU,NR,520,un_sdg,region,57,Micronesia
NRU,NR,520,un_sdg,region,9,Oceania
NRU,NR,520,un_sdg,region,543,Oceania (exc. Australia and New Zealand)
NRU,NR,520,un_sdg,region,934,SIDS Oceania
NRU,NR,520,un_sdg,region,722,Small Island Developing States (SIDS)
NRU,NR,520,un_sdg,region,1,World (total) by MDG regions
NRU,NR,520,un_sdg,region,1,World (total) by SDG regions
NRU,NR,520,un_sdg,region,1,World (total) by continental regions
NRU,NR,520,world_bank,income_level,HIC,High income
NRU,NR,520,world_bank,lending_type,IBD,International Bank for Reconstruction and Development (IBRD)
NRU,NR,520,world_bank,region,EAS,East Asia & Pacific
NZL,NZ,554,un_m49,global,1,World
NZL,NZ,554,un_m49,region,9,Oceania
NZL,NZ,554,un_m49,sub_region,53,Australia and New Zealand
NZL,NZ,554,un_sdg,region,53,Australia and New Zealand
NZL,NZ,554,un_sdg,region,514,"Developed regions (Europe, Cyprus, Israel, Northern America, Japan, Australia & New Zealand)"
NZL,NZ,554,un_sdg,region,9,Oceania
NZL,NZ,554,un_sdg,region,1,World (total) by MDG regions
NZL,NZ,554,un_sdg,region,1,World (total) by SDG regions
NZL,NZ,554,un_sdg,region,1,World (total) by continental regions
NZL,NZ,554,world_bank,income_level,HIC,High income
NZL,NZ,554,world_bank,lending_type,LNX,World Bank lending type: Not classified
NZL,NZ,554,world_bank,region,EAS,East Asia & Pacific
OMN,OM,512,un_m49,global,1,World
OMN,OM,512,un_m49,region,142,Asia
OMN,OM,512,un_m49,sub_region,145,Western Asia
OMN,OM,512,un_sdg,region,142,Asia
OMN,OM,512,un_sdg,region,515,Developing regions
OMN,OM,512,un_sdg,region,747,Northern Africa and Western Asia
OMN,OM,512,un_sdg,region,145,Western Asia
OMN,OM,512,un_sdg,region,485,"Western Asia (exc. Armenia, Azerbaijan, Cyprus, Israel and Georgia)"
OMN,OM,512,un_sdg,region,1,World (total) by MDG regions
OMN,OM,512,un_sdg,region,1,World (total) by SDG regions
OMN,OM,512,un_sdg,region,1,World (total) by continental regions
OMN,OM,512,world_bank,income_level,HIC,High income
OMN,OM,512,world_bank,lending_type,LNX,World Bank lending type: Not classified
OMN,OM,512,world_bank,region,MEA,"Middle East, North Africa, Afghanistan & Pakistan"
PAK,PK,586,oecd_dac,oda_eligibility,ODA,ODA-eligible recipient
PAK,PK,586,oecd_dac,oda_recipient_group,10018,LMICs
PAK,PK,586,oecd_dac,reporting_year,2024,OECD DAC reporting year 2024 flows
PAK,PK,586,oecd_dac,wb_income_hint,WB-LM,World Bank lower middle income (WB-LM)
PAK,PK,586,un_m49,global,1,World
PAK,PK,586,un_m49,region,142,Asia
PAK,PK,586,un_m49,sub_region,34,Southern Asia
PAK,PK,586,un_sdg,region,142,Asia
PAK,PK,586,un_sdg,region,62,Central and Southern Asia
PAK,PK,586,un_sdg,region,515,Developing regions
PAK,PK,586,un_sdg,region,34,Southern Asia
PAK,PK,586,un_sdg,region,1,World (total) by MDG regions
PAK,PK,586,un_sdg,region,1,World (total) by SDG regions
PAK,PK,586,un_sdg,region,1,World (total) by continental regions
PAK,PK,586,world_bank,income_level,LMC,Lower middle income
PAK,PK,586,world_bank,lending_type,IDB,Blend financing (IBRD and IDA eligible)
PAK,PK,586,world_bank,region,MEA,"Middle East, North Africa, Afghanistan & Pakistan"
PAN,PA,591,oecd_dac,oda_eligibility,ODA,ODA-eligible recipient
PAN,PA,591,oecd_dac,oda_recipient_group,10019,UMICs
PAN,PA,591,oecd_dac,reporting_year,2024,OECD DAC reporting year 2024 flows
PAN,PA,591,oecd_dac,wb_income_hint,WB-H,World Bank high income (WB-H)
PAN,PA,591,un_m49,global,1,World
PAN,PA,591,un_m49,intermediate_region,13,Central America
PAN,PA,591,un_m49,region,19,Americas
PAN,PA,591,un_m49,sub_region,419,Latin America and the Caribbean
PAN,PA,591,un_sdg,region,19,Americas
PAN,PA,591,un_sdg,region,13,Central America
PAN,PA,591,un_sdg,region,515,Developing regions
PAN,PA,591,un_sdg,region,419,Latin America and the Caribbean
PAN,PA,591,un_sdg,region,1,World (total) by MDG regions
PAN,PA,591,un_sdg,region,1,World (total) by SDG regions
PAN,PA,591,un_sdg,region,1,World (total) by continental regions
PAN,PA,591,world_bank,income_level,HIC,High income
PAN,PA,591,world_bank,lending_type,IBD,International Bank for Reconstruction and Development (IBRD)
PAN,PA,591,world_bank,region,LCN,Latin America & Caribbean
PCN,PN,612,un_m49,global,1,World
PCN,PN,612,un_m49,region,9,Oceania
PCN,PN,612,un_m49,sub_region,61,Polynesia
PCN,PN,612,un_sdg,region,515,Developing regions
PCN,PN,612,un_sdg,region,9,Oceania
PCN,PN,612,un_sdg,region,543,Oceania (exc. Australia and New Zealand)
PCN,PN,612,un_sdg,region,61,Polynesia
PCN,PN,612,un_sdg,region,1,World (total) by MDG regions
PCN,PN,612,un_sdg,region,1,World (total) by SDG regions
PCN,PN,612,un_sdg,region,1,World (total) by continental regions
PER,PE,604,oecd_dac,oda_eligibility,ODA,ODA-eligible recipient
